,ACCNUM,ACCLASS,INVOLVED,MOTIVE,X,Y,LATITUDE,LONGITUDE,DATE_TIME,ROAD_CLASS,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,DISTRICT,NEIGHBOURHOOD,HOOD_ID,LOCCOORD,PEOPLE_COUNT,FATAL_INJURY_COUNT,MAJOR_INJURY_COUNT,MINOR_INJURY_COUNT,NO_INJURY_COUNT,NULL_INJURY_COUNT,DRIVERS_COUNT,PEDESTRIAN_COUNT,PASSENGER_COUNT,CYCLIST_COUNT,PEOPLE_VEH_COUNT,AUTOMOBILE_VEH_COUNT,RECREATIONAL_VEH_COUNT,OTHER_VEH_COUNT,REDLIGHT_CAMERA,DATE,DATA_TYPE,CAMERA_ID,CAMERA_DATE_TIME,CAMERA_DATE
5389,8001178233.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8832206.39819857,5415996.53401625,43.679625,-79.34106,2018-06-28 20:20:00,Major Arterial,At/Near Private Drive,No Control,Clear,Daylight,Dry,Cyclist Collisions,Toronto East York,Blake-Jones (69),69,Mid-Block,2,0,2,0,0,0,1,0,0,1,1,1,0,0,False,2018-06,Accident,,,
5390,8001178927.0,Non-Fatal Injury,Cyclist,Not Recorded,-8829984.57248182,5430079.42617233,43.771048,-79.321101,2018-06-28 22:34:00,Major Arterial,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Cyclist Collisions,North York,Tam O'Shanter-Sullivan (118),118,Intersection,1,0,1,0,0,0,0,0,0,1,1,0,0,0,False,2018-06,Accident,,,
5391,8001179636.0,Fatal,"Pedestrian, Automobile","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8859902.91014691,5428304.76832655,43.759535,-79.589862,2018-06-29 01:23:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Etobicoke York,Mount Olive-Silverstone-Jamestown (2),2,Intersection,4,1,0,2,1,0,3,1,0,0,0,3,0,1,False,2018-06,Accident,,,
5392,8001185934.0,Non-Fatal Injury,"Pedestrian, Automobile",Alcohol  Related Collision,-8846401.63702554,5413805.5380284,43.665389000000005,-79.46857800000001,2018-06-29 22:15:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Etobicoke York,Junction Area (90),90,Intersection,3,0,1,2,0,0,1,2,0,0,0,1,0,2,False,2018-06,Accident,,,
5393,8001217493.0,Non-Fatal Injury,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8821460.17115484,5426264.32620478,43.746295,-79.244525,2018-07-04 17:20:00,Major Arterial,Intersection Related,No Control,Clear,Daylight,Dry,Approaching,Scarborough,Bendale (127),127,Intersection,2,0,2,0,0,0,2,0,0,0,0,2,0,0,False,2018-07,Accident,,,
5394,8001218664.0,Non-Fatal Injury,Automobile,Not Recorded,-8829601.63343349,5431293.96808261,43.778926,-79.317661,2018-07-04 20:43:00,Local,Non Intersection,No Control,Clear,"Daylight, artificial",Wet,Other,Scarborough,Tam O'Shanter-Sullivan (118),118,Mid-Block,3,0,1,0,2,0,1,0,2,0,0,1,0,2,False,2018-07,Accident,,,
5395,8001221845.0,Non-Fatal Injury,"Cyclist, City Vehicle",Not Recorded,-8840144.81372602,5410736.46270356,43.645442,-79.41237199999999,2018-07-05 10:30:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Niagara (82),82,Mid-Block,2,0,1,0,1,0,1,0,0,1,1,0,0,1,False,2018-07,Accident,,,
5396,8001223082.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8852133.47760649,5419310.64126149,43.701152,-79.52006800000001,2018-07-05 08:30:00,Minor Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Weston (113),113,Mid-Block,4,0,2,1,1,0,2,2,0,0,0,1,0,3,False,2018-07,Accident,,,
5397,8001226350.0,Non-Fatal Injury,"Automobile, Truck","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8860088.92501603,5414413.10411287,43.669337,-79.591533,2018-07-05 22:35:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Etobicoke York,West Humber-Clairville (1),1,Intersection,4,0,2,1,1,0,2,0,2,0,0,1,0,3,False,2018-07,Accident,,,
5398,8001252382.0,Non-Fatal Injury,"Pedestrian, Automobile","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8839271.73495972,5415003.16474664,43.673171,-79.40452900000001,2018-07-09 21:48:00,Laneway,Laneway,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Annex (95),95,Mid-Block,4,0,1,1,2,0,2,1,1,0,0,2,0,2,False,2018-07,Accident,,,
5399,8001252744.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8824841.2780487,5426746.96404951,43.749427,-79.274898,2018-07-09 23:02:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Dorset Park (126),126,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,True,2018-07,Accident,72.0,2017-03-10 05:00:00,2017-03
5400,8001264786.0,Non-Fatal Injury,"Automobile, Motorcycle",Aggressive and Distracted Driving Collision,-8858744.51952572,5411643.06242409,43.651335,-79.57945600000001,2018-07-11 17:20:00,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Etobicoke York,Etobicoke West Mall (13),13,Intersection,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2018-07,Accident,,,
5401,8001265172.0,Non-Fatal Injury,"Pedestrian, Motorcycle",Not Recorded,-8841172.40394553,5425263.22598285,43.739798,-79.421603,2018-07-11 18:20:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Bedford Park-Nortown (39),39,Intersection,2,0,1,0,1,0,1,1,0,0,0,0,1,1,False,2018-07,Accident,,,
5402,8001275127.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8851647.67934867,5426249.53310651,43.746199,-79.515704,2018-07-13 07:40:00,Local,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Glenfield-Jane Heights (25),25,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-07,Accident,,,
5403,8001280273.0,Non-Fatal Injury,"Automobile, Motorcycle",Not Recorded,-8847367.22228868,5417951.41627984,43.692324,-79.47725200000001,2018-07-13 21:21:00,Minor Arterial,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Angle,Etobicoke York,Beechborough-Greenbrook (112),112,Intersection,4,0,1,1,2,0,2,0,2,0,0,1,1,2,False,2018-07,Accident,,,
5404,8001284576.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8846767.65551127,5420708.72085548,43.710231,-79.471866,2018-07-14 14:57:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Brookhaven-Amesbury (30),30,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-07,Accident,,,
5405,8001299322.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8834980.25727015,5412879.18438689,43.659369,-79.365978,2018-07-16 19:28:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Regent Park (72),72,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2018-07,Accident,,,
5406,8001304642.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8826215.40584305,5423270.90215979,43.726866,-79.287242,2018-07-17 15:06:00,Major Arterial,At Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Scarborough,Clairlea-Birchmount (120),120,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2018-07,Accident,,,
5407,8001315456.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8837833.82109715,5411610.29221005,43.651122,-79.391612,2018-07-18 02:59:00,Local,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Kensington-Chinatown (78),78,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-07,Accident,,,
5408,8001315928.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8833771.66155861,5417624.88104952,43.690203,-79.355121,2018-07-19 07:11:00,Minor Arterial,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Broadview North (57),57,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-07,Accident,,,
5409,8001330497.0,Non-Fatal Injury,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision, Medical or Physical Disability Related Collision",-8845063.13146824,5413668.11790783,43.664496,-79.456554,2018-07-21 05:29:00,Major Arterial,Intersection Related,No Control,Clear,"Dawn, artificial",Dry,SMV Other,Toronto and East York,Dovercourt-Wallace Emerson-Junction (93),93,Intersection,1,0,1,0,0,0,1,0,0,0,0,1,0,0,False,2018-07,Accident,,,
5410,8001333226.0,Non-Fatal Injury,Automobile,Not Recorded,-8832319.38748172,5424084.91135233,43.73215,-79.342075,2018-07-21 15:48:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,North York,Banbury-Don Mills (42),42,Intersection,6,0,1,4,1,0,2,0,4,0,0,2,0,4,False,2018-07,Accident,,,
5411,8001340896.0,Non-Fatal Injury,Motorcycle,Not Recorded,-8818972.62581357,5431225.66705238,43.778483,-79.222179,2018-07-22 20:46:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,SMV Other,Scarborough,Morningside (135),135,Intersection,1,0,1,0,0,0,1,0,0,0,0,0,1,0,False,2018-07,Accident,,,
5412,8001352624.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8837251.28620183,5412684.38495979,43.658103,-79.386379,2018-07-24 15:05:00,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Bay Street Corridor (76),76,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-07,Accident,,,
5413,8001355778.0,Fatal,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8840225.52035684,5431099.24210143,43.777663,-79.413097,2018-07-25 00:45:00,Minor Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Wet,SMV Other,North York,Willowdale East (51),51,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,1,0,0,False,2018-07,Accident,,,
5414,8001362922.0,Fatal,"Pedestrian, Truck",Aggressive and Distracted Driving Collision,-8843147.87962915,5418820.69365005,43.69797,-79.43934899999999,2018-07-26 00:58:00,Major Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,North York,Oakwood Village (107),107,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,2,False,2018-07,Accident,,,
5415,8001367293.0,Non-Fatal Injury,"Cyclist, Automobile",Aggressive and Distracted Driving Collision,-8842057.39389733,5414724.90506159,43.671363,-79.429553,2018-07-26 15:15:00,Minor Arterial,At Intersection,No Control,Rain,"Daylight, artificial",Wet,Cyclist Collisions,Toronto and East York,Wychwood (94),94,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2018-07,Accident,,,
5416,8001384948.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8848898.53320404,5428905.12029281,43.76343,-79.491008,2018-07-29 03:30:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,York University Heights (27),27,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-07,Accident,,,
5417,8001386062.0,Fatal,Motorcycle,Not Recorded,-8852131.02857769,5408959.05923861,43.633887,-79.520046,2018-07-29 10:29:00,Collector,Non Intersection,No Control,Clear,Daylight,Dry,SMV Other,Etobicoke York,Islington-City Centre West (14),14,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,1,0,False,2018-07,Accident,,,
5418,8001389602.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8828500.0157526,5413554.24388084,43.663756,-79.307765,2018-07-29 21:22:00,Major Arterial,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,North York,South Riverdale (70),70,Mid-Block,3,0,1,0,2,0,1,1,1,0,0,1,0,2,False,2018-07,Accident,,,
5419,8001393342.0,Non-Fatal Injury,"Automobile, Motorcycle",Aggressive and Distracted Driving Collision,-8820552.24938793,5434659.84691707,43.800753,-79.236369,2018-07-30 12:38:00,Minor Arterial,At/Near Private Drive,No Control,Clear,Daylight,Dry,Turning Movement,Scarborough,Malvern (132),132,Mid-Block,2,0,1,1,0,0,2,0,0,0,0,1,1,0,False,2018-07,Accident,,,
5420,8001394045.0,Fatal,"Pedestrian, Automobile",Not Recorded,-8825713.46625907,5421613.98985831,43.716109,-79.282733,2018-07-30 14:27:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Clairlea-Birchmount (120),120,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,2,False,2018-07,Accident,,,
5421,8001395482.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8841283.72343632,5434138.54640234,43.797373,-79.42260300000001,2018-07-30 17:55:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Newtonbrook West (36),36,Mid-Block,3,0,1,0,2,0,1,1,1,0,0,1,0,2,False,2018-07,Accident,,,
5422,8001397714.0,Non-Fatal Injury,Motorcycle,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8851054.90306019,5418814.22688498,43.697928000000005,-79.510379,2018-07-31 01:50:00,Minor Arterial,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,SMV Unattended Vehicle,Etobicoke York,Weston (113),113,Mid-Block,2,0,1,0,1,0,1,0,0,0,0,0,1,1,False,2018-07,Accident,,,
5423,8001410781.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8851578.88390336,5426376.507972099,43.747023,-79.515086,2018-08-01 21:00:00,Major Arterial,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Etobicoke York,Glenfield-Jane Heights (25),25,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-08,Accident,,,
5424,8001423637.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8831374.95292183,5434232.16239931,43.79798,-79.333591,2018-08-03 16:53:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,L'Amoreaux (117),117,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-08,Accident,,,
5425,8001425154.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8833566.94501504,5430481.63488609,43.773657,-79.353282,2018-08-03 21:27:00,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,North York,Henry Farm (53),53,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-08,Accident,,,
5426,8001429448.0,Non-Fatal Injury,Motorcycle,Not Recorded,-8820006.22728559,5436912.42009056,43.815356,-79.231464,2018-08-04 14:25:00,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Scarborough,Malvern (132),132,Intersection,1,0,1,0,0,0,1,0,0,0,0,0,1,0,False,2018-08,Accident,,,
5427,8001431981.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8845025.72811934,5415873.24206299,43.678824,-79.456218,2018-08-04 21:37:00,Minor Arterial,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Etobicoke York,Corso Italia-Davenport (92),92,Mid-Block,3,0,1,0,2,0,1,1,1,0,0,0,0,3,False,2018-08,Accident,,,
5428,8001440552.0,Fatal,"Pedestrian, Automobile",Not Recorded,-8822602.53176936,5420084.109288501,43.706175,-79.254787,2018-08-06 09:14:00,Local,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Birchcliffe-Cliffside (122),122,Intersection,2,1,0,0,1,0,1,0,0,0,0,1,0,1,False,2018-08,Accident,,,
5429,8001441387.0,Non-Fatal Injury,"Pedestrian, Truck",Not Recorded,-8842605.19711153,5410045.7651032,43.640952,-79.434474,2018-08-06 12:07:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,South Parkdale (85),85,Intersection,3,0,1,0,2,0,1,1,1,0,0,1,0,2,False,2018-08,Accident,,,
5430,8001446568.0,Non-Fatal Injury,"Automobile, Motorcycle",Not Recorded,-8842039.58277881,5413142.15474137,43.661078,-79.429393,2018-08-07 09:00:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Toronto and East York,Palmerston-Little Italy (80),80,Intersection,2,0,1,1,0,0,2,0,0,0,0,1,1,0,False,2018-08,Accident,,,
5431,8001453091.0,Non-Fatal Injury,"Pedestrian, Emergency Vehicle",Not Recorded,-8839963.91955348,5410787.53637986,43.645774,-79.410747,2018-08-08 02:44:00,Major Arterial,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,Niagara (82),82,Intersection,4,0,1,0,3,0,1,1,2,0,0,0,0,4,False,2018-08,Accident,,,
5432,8001460468.0,Fatal,"Pedestrian, Automobile",Not Recorded,-8812567.97023027,5432227.87740356,43.784983,-79.164645,2018-08-09 00:50:00,Expressway,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Scarborough,Centennial Scarborough (133),133,Mid-Block,3,1,0,0,2,0,2,1,0,0,0,2,0,1,False,2018-08,Accident,,,
5433,8001463987.0,Non-Fatal Injury,Automobile,Aggressive and Distracted Driving Collision,-8856538.83513514,5421173.35702221,43.713248,-79.55964200000001,2018-08-09 14:15:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Etobicoke York,West Humber-Clairville (1),1,Intersection,2,0,1,0,1,0,2,0,0,0,0,2,0,0,False,2018-08,Accident,,,
5434,8001469544.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8827411.19981315,5415871.54892653,43.678813,-79.297984,2018-08-10 10:38:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,The Beaches (63),63,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-08,Accident,,,
5435,8001473575.0,Fatal,"Automobile, Motorcycle","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8820859.7138215,5429513.68125191,43.767378,-79.239131,2018-08-10 20:55:00,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Scarborough,Woburn (137),137,Intersection,2,1,0,0,1,0,2,0,0,0,0,1,1,0,True,2018-08,Accident,157.0,2021-06-03 04:00:00,2021-06
5436,8001478093.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8851170.45269164,5416653.04135903,43.683890000000005,-79.51141700000001,2018-08-11 14:20:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Humber Heights-Westmount (8),8,Intersection,8,0,1,5,2,0,4,1,3,0,0,4,0,4,True,2018-08,Accident,141.0,2019-06-03 04:00:00,2019-06
5437,8001481293.0,Non-Fatal Injury,"Automobile, Motorcycle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8844091.5349526,5417549.75340854,43.689715,-79.447826,2018-08-12 00:26:00,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Approaching,Etobicoke York,Oakwood Village (107),107,Mid-Block,3,0,2,1,0,0,2,0,1,0,0,1,1,1,False,2018-08,Accident,,,
5438,8001484332.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8844876.226043198,5417385.33685156,43.688647,-79.454875,2018-08-12 14:30:00,Local,At Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Etobicoke York,Caledonia-Fairbank (109),109,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2018-08,Accident,,,
5439,8001489549.0,Non-Fatal Injury,Automobile,Aggressive and Distracted Driving Collision,-8848884.95222616,5422723.28876553,43.723311,-79.490886,2018-08-13 10:39:00,Local,Non Intersection,No Control,Clear,Daylight,Dry,SMV Unattended Vehicle,North York,Downsview-Roding-CFB (26),26,Mid-Block,3,0,1,1,1,0,1,0,1,0,0,1,0,2,False,2018-08,Accident,,,
5440,8001494074.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8850783.17218317,5403911.12841569,43.601058,-79.507938,2018-08-13 23:01:00,Local,Intersection Related,No Control,Clear,Dark,Dry,Pedestrian Collisions,Etobicoke York,New Toronto (18),18,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2018-08,Accident,,,
5441,8001498021.0,Non-Fatal Injury,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8853503.48657968,5420551.79400352,43.709212,-79.532375,2018-08-14 14:43:00,Collector,Non Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Etobicoke York,Weston (113),113,Mid-Block,2,0,1,1,0,0,2,0,0,0,0,2,0,0,False,2018-08,Accident,,,
5442,8001506875.0,Non-Fatal Injury,Automobile,Medical or Physical Disability Related Collision,-8842546.64305937,5412391.42420247,43.656199,-79.433948,2018-08-15 19:14:00,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,SMV Other,Toronto and East York,Dufferin Grove (83),83,Mid-Block,1,0,1,0,0,0,1,0,0,0,0,1,0,0,False,2018-08,Accident,,,
5443,8001512528.0,Fatal,"Automobile, Truck",Not Recorded,-8833244.22981123,5421995.96054489,43.718589,-79.350383,2018-08-16 15:55:00,Major Arterial,Intersection Related,Stop Sign,Clear,Daylight,Dry,Turning Movement,North York,Banbury-Don Mills (42),42,Intersection,3,1,0,0,2,0,2,0,0,0,0,2,0,1,False,2018-08,Accident,,,
5444,8001518550.0,Non-Fatal Injury,Motorcycle,Not Recorded,-8837373.51500272,5411529.82875027,43.650599,-79.387477,2018-08-17 14:10:00,Major Arterial,Intersection Related,No Control,Clear,Daylight,Wet,SMV Other,Toronto and East York,Bay Street Corridor (76),76,Intersection,1,0,1,0,0,0,1,0,0,0,0,0,1,0,False,2018-08,Accident,,,
5445,8001522708.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8832117.23128644,5410292.19516109,43.642554,-79.340259,2018-08-18 02:23:00,Local,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,South Riverdale (70),70,Mid-Block,3,0,1,0,2,0,1,1,1,0,0,1,0,2,False,2018-08,Accident,,,
5446,8001529236.0,Non-Fatal Injury,Automobile,Not Recorded,-8829660.18748565,5416739.39902213,43.684451,-79.318187,2018-08-19 04:59:00,Major Arterial,At Intersection,No Control,Clear,"Dark, artificial",Dry,Turning Movement,Toronto and East York,Woodbine Corridor (64),64,Intersection,6,0,1,3,2,0,2,0,4,0,0,2,0,4,False,2018-08,Accident,,,
